Linie,Stop name,Arrival time,Departure time
18438,Gland,23.03.22 22:54,23.03.22 22:55
18438,Nyon,23.03.22 22:58,23.03.22 22:59
18438,Genève,23.03.22 23:20,23.03.22 23:22
18438,Genève-Aéroport,23.03.22 23:28,
18439,Nyon,23.03.22 21:05,23.03.22 21:06
18439,Renens VD,23.03.22 21:31,23.03.22 21:32
18439,Genève,23.03.22 20:47,23.03.22 20:50
18439,Lancy-Pont-Rouge,23.03.22 20:41,23.03.22 20:42
18439,Coppet,23.03.22 20:59,23.03.22 21:00
18439,Allaman,23.03.22 21:18,23.03.22 21:19
18439,Rolle,23.03.22 21:14,23.03.22 21:15
18439,Lausanne,23.03.22 21:38,
18439,Genève-Eaux-Vives,23.03.22 20:34,23.03.22 20:35
18439,Gland,23.03.22 21:09,23.03.22 21:10
18439,Morges,23.03.22 21:24,23.03.22 21:25
18440,Renens VD,23.03.22 23:27,23.03.22 23:28
18440,Lausanne,,23.03.22 23:21
18440,Morges,23.03.22 23:34,23.03.22 23:35
18440,Coppet,24.03.22 00:04,24.03.22 00:05
18440,Genève,24.03.22 00:14,24.03.22 00:16
18440,Rolle,23.03.22 23:48,23.03.22 23:49
18440,Gland,23.03.22 23:54,23.03.22 23:54
18440,Nyon,23.03.22 23:58,23.03.22 23:59
18440,Allaman,23.03.22 23:40,23.03.22 23:42
18440,Genève-Aéroport,24.03.22 00:22,
18441,Coppet,23.03.22 21:59,23.03.22 22:00
18441,Gland,23.03.22 22:09,23.03.22 22:10
18441,Genève-Eaux-Vives,23.03.22 21:34,23.03.22 21:35
18441,Lausanne,23.03.22 22:38,
18441,Morges,23.03.22 22:24,23.03.22 22:25
18441,Renens VD,23.03.22 22:31,23.03.22 22:32
18441,Lancy-Pont-Rouge,23.03.22 21:41,23.03.22 21:42
18441,Genève,23.03.22 21:47,23.03.22 21:50
18441,Allaman,23.03.22 22:18,23.03.22 22:19
18441,Nyon,23.03.22 22:05,23.03.22 22:06
18441,Rolle,23.03.22 22:14,23.03.22 22:15
18442,Nyon,24.03.22 00:58,24.03.22 00:59
18442,Gland,24.03.22 00:54,24.03.22 00:54
18442,Genève,24.03.22 01:14,
18442,Renens VD,24.03.22 00:31,24.03.22 00:32
18442,Allaman,24.03.22 00:44,24.03.22 00:45
18442,Rolle,24.03.22 00:48,24.03.22 00:49
18442,Lausanne,,24.03.22 00:25
18442,Morges,24.03.22 00:38,24.03.22 00:39
18442,Coppet,24.03.22 01:04,24.03.22 01:05
18443,Renens VD,23.03.22 23:31,23.03.22 23:32
18443,Genève-Aéroport,,23.03.22 22:36
18443,Genève,23.03.22 22:42,23.03.22 22:45
18443,Gland,23.03.22 23:09,23.03.22 23:10
18443,Allaman,23.03.22 23:18,23.03.22 23:19
18443,Coppet,23.03.22 22:53,23.03.22 22:59
18443,Nyon,23.03.22 23:05,23.03.22 23:06
18443,Rolle,23.03.22 23:14,23.03.22 23:15
18443,Morges,23.03.22 23:24,23.03.22 23:25
18443,Lausanne,23.03.22 23:38,
18445,Coppet,23.03.22 23:59,24.03.22 00:00
18445,Lausanne,24.03.22 00:45,
18445,Genève-Aéroport,,23.03.22 23:41
18445,Renens VD,24.03.22 00:31,24.03.22 00:39
18445,Genève,23.03.22 23:47,23.03.22 23:50
18445,Morges,24.03.22 00:24,24.03.22 00:25
18445,Gland,24.03.22 00:09,24.03.22 00:10
18445,Rolle,24.03.22 00:14,24.03.22 00:15
18445,Nyon,24.03.22 00:05,24.03.22 00:06
18445,Allaman,24.03.22 00:18,24.03.22 00:19
18450,Coppet,23.03.22 05:33,23.03.22 05:34
18450,Genève,23.03.22 05:43,23.03.22 05:45
18450,Genève-Aéroport,23.03.22 05:51,
18450,Lausanne,,23.03.22 04:51
18450,Renens VD,23.03.22 04:57,23.03.22 04:58
18450,Gland,23.03.22 05:23,23.03.22 05:24
18450,Morges,23.03.22 05:04,23.03.22 05:05
18450,Allaman,23.03.22 05:10,23.03.22 05:11
18450,Nyon,23.03.22 05:27,23.03.22 05:28
18450,Rolle,23.03.22 05:18,23.03.22 05:19
18452,Allaman,23.03.22 06:10,23.03.22 06:11
18452,Rolle,23.03.22 06:14,23.03.22 06:15
18452,Gland,23.03.22 06:20,23.03.22 06:21
18452,Coppet,23.03.22 06:30,23.03.22 06:31
18452,Lancy-Pont-Rouge,23.03.22 06:47,23.03.22 06:48
18452,Genève-Eaux-Vives,23.03.22 06:54,23.03.22 06:56
18452,Morges,23.03.22 06:04,23.03.22 06:05
18452,Genève,23.03.22 06:40,23.03.22 06:42
18452,Lausanne,,23.03.22 05:51
18452,Nyon,23.03.22 06:24,23.03.22 06:25
18452,Renens VD,23.03.22 05:57,23.03.22 05:58
18454,St-Maurice,,23.03.22 06:04
18454,Rolle,23.03.22 07:14,23.03.22 07:15
18454,Coppet,23.03.22 07:30,23.03.22 07:31
18454,Villeneuve VD,23.03.22 06:21,23.03.22 06:22
18454,Vevey,23.03.22 06:32,23.03.22 06:33
18454,Renens VD,23.03.22 06:57,23.03.22 06:58
18454,Allaman,23.03.22 07:10,23.03.22 07:11
18454,Nyon,23.03.22 07:24,23.03.22 07:25
18454,Bex,23.03.22 06:07,23.03.22 06:08
18454,Montreux,23.03.22 06:26,23.03.22 06:27
18454,Morges,23.03.22 07:04,23.03.22 07:05
18454,Gland,23.03.22 07:20,23.03.22 07:21
18454,Aigle,23.03.22 06:14,23.03.22 06:15
18454,Lausanne,23.03.22 06:49,23.03.22 06:51
18454,Genève,23.03.22 07:40,23.03.22 07:42
18454,Lancy-Pont-Rouge,23.03.22 07:47,23.03.22 07:48
18454,Genève-Eaux-Vives,23.03.22 07:54,23.03.22 07:56
18455,Nyon,23.03.22 05:35,23.03.22 05:36
18455,Morges,23.03.22 05:54,23.03.22 05:55
18455,Vevey,23.03.22 06:25,23.03.22 06:26
18455,Montreux,23.03.22 06:31,23.03.22 06:32
18455,Rolle,23.03.22 05:44,23.03.22 05:45
18455,Bex,23.03.22 06:47,23.03.22 06:48
18455,Genève-Aéroport,,23.03.22 05:10
18455,Genève,23.03.22 05:17,23.03.22 05:20
18455,Coppet,23.03.22 05:29,23.03.22 05:30
18455,Allaman,23.03.22 05:48,23.03.22 05:49
18455,Renens VD,23.03.22 06:01,23.03.22 06:02
18455,Gland,23.03.22 05:39,23.03.22 05:40
18455,Lausanne,23.03.22 06:08,23.03.22 06:11
18455,Aigle,23.03.22 06:41,23.03.22 06:42
18455,St-Maurice,23.03.22 06:53,
18456,Sion,,23.03.22 06:37
18456,Morges,23.03.22 08:04,23.03.22 08:05
18456,Gland,23.03.22 08:20,23.03.22 08:21
18456,Nyon,23.03.22 08:24,23.03.22 08:25
18456,Rolle,23.03.22 08:14,23.03.22 08:15
18456,St-Maurice,23.03.22 07:03,23.03.22 07:04
18456,Bex,23.03.22 07:07,23.03.22 07:08
18456,Aigle,23.03.22 07:14,23.03.22 07:15
18456,Montreux,23.03.22 07:26,23.03.22 07:27
18456,Lancy-Pont-Rouge,23.03.22 08:47,23.03.22 08:48
18456,Villeneuve VD,23.03.22 07:21,23.03.22 07:22
18456,Lausanne,23.03.22 07:49,23.03.22 07:51
18456,Genève-Eaux-Vives,23.03.22 08:54,23.03.22 08:56
18456,Martigny,23.03.22 06:52,23.03.22 06:52
18456,Vevey,23.03.22 07:32,23.03.22 07:33
18456,Renens VD,23.03.22 07:57,23.03.22 07:58
18456,Allaman,23.03.22 08:10,23.03.22 08:11
18456,Coppet,23.03.22 08:30,23.03.22 08:31
18456,Genève,23.03.22 08:40,23.03.22 08:42
18457,Rolle,23.03.22 06:44,23.03.22 06:45
18457,Morges,23.03.22 06:54,23.03.22 06:55
18457,Villeneuve VD,23.03.22 07:36,23.03.22 07:36
18457,Aigle,23.03.22 07:42,23.03.22 07:43
18457,Genève-Aéroport,,23.03.22 06:11
18457,Allaman,23.03.22 06:48,23.03.22 06:49
18457,Montreux,23.03.22 07:31,23.03.22 07:32
18457,Coppet,23.03.22 06:29,23.03.22 06:30
18457,Nyon,23.03.22 06:35,23.03.22 06:36
18457,St-Maurice,23.03.22 07:53,
18457,Genève,23.03.22 06:17,23.03.22 06:20
18457,Gland,23.03.22 06:39,23.03.22 06:40
18457,Lausanne,23.03.22 07:08,23.03.22 07:11
18457,Vevey,23.03.22 07:25,23.03.22 07:26
18457,Renens VD,23.03.22 07:01,23.03.22 07:02
18457,Bex,23.03.22 07:48,23.03.22 07:49
18458,Vevey,23.03.22 08:32,23.03.22 08:33
18458,Rolle,23.03.22 09:14,23.03.22 09:15
18458,Nyon,23.03.22 09:24,23.03.22 09:25
18458,St-Maurice,,23.03.22 08:04
18458,Montreux,23.03.22 08:26,23.03.22 08:27
18458,Allaman,23.03.22 09:10,23.03.22 09:11
18458,Gland,23.03.22 09:20,23.03.22 09:21
18458,Villeneuve VD,23.03.22 08:21,23.03.22 08:22
18458,Morges,23.03.22 09:04,23.03.22 09:05
18458,Coppet,23.03.22 09:30,23.03.22 09:31
18458,Genève-Eaux-Vives,23.03.22 09:54,23.03.22 09:56
18458,Bex,23.03.22 08:07,23.03.22 08:08
18458,Aigle,23.03.22 08:14,23.03.22 08:15
18458,Lausanne,23.03.22 08:49,23.03.22 08:51
18458,Renens VD,23.03.22 08:57,23.03.22 08:58
18458,Genève,23.03.22 09:40,23.03.22 09:42
18458,Lancy-Pont-Rouge,23.03.22 09:47,23.03.22 09:48
18459,Gland,23.03.22 07:39,23.03.22 07:40
18459,Montreux,23.03.22 08:31,23.03.22 08:32
18459,St-Maurice,23.03.22 08:53,
18459,Genève-Eaux-Vives,23.03.22 07:04,23.03.22 07:05
18459,Lancy-Pont-Rouge,23.03.22 07:11,23.03.22 07:12
18459,Coppet,23.03.22 07:29,23.03.22 07:30
18459,Bex,23.03.22 08:47,23.03.22 08:48
18459,Renens VD,23.03.22 08:01,23.03.22 08:02
18459,Vevey,23.03.22 08:25,23.03.22 08:26
18459,Aigle,23.03.22 08:41,23.03.22 08:42
18459,Nyon,23.03.22 07:35,23.03.22 07:36
18459,Allaman,23.03.22 07:48,23.03.22 07:49
18459,Morges,23.03.22 07:54,23.03.22 07:55
18459,Lausanne,23.03.22 08:08,23.03.22 08:11
18459,Genève,23.03.22 07:17,23.03.22 07:20
18459,Rolle,23.03.22 07:44,23.03.22 07:45
18460,Aigle,23.03.22 09:14,23.03.22 09:15
18460,Rolle,23.03.22 10:14,23.03.22 10:15
18460,Nyon,23.03.22 10:24,23.03.22 10:25
18460,Lancy-Pont-Rouge,23.03.22 10:47,23.03.22 10:48
18460,Genève,23.03.22 10:40,23.03.22 10:42
18460,St-Maurice,,23.03.22 09:04
18460,Bex,23.03.22 09:07,23.03.22 09:08
18460,Villeneuve VD,23.03.22 09:21,23.03.22 09:22
18460,Genève-Eaux-Vives,23.03.22 10:54,23.03.22 10:56
18460,Montreux,23.03.22 09:26,23.03.22 09:27
18460,Vevey,23.03.22 09:32,23.03.22 09:33
18460,Lausanne,23.03.22 09:49,23.03.22 09:51
18460,Morges,23.03.22 10:04,23.03.22 10:05
18460,Coppet,23.03.22 10:30,23.03.22 10:31
18460,Renens VD,23.03.22 09:57,23.03.22 09:58
18460,Allaman,23.03.22 10:10,23.03.22 10:11
18460,Gland,23.03.22 10:20,23.03.22 10:21
18461,Rolle,23.03.22 08:44,23.03.22 08:45
18461,Montreux,23.03.22 09:31,23.03.22 09:32
18461,Nyon,23.03.22 08:35,23.03.22 08:36
18461,Genève-Eaux-Vives,23.03.22 08:04,23.03.22 08:05
18461,Lancy-Pont-Rouge,23.03.22 08:11,23.03.22 08:12
18461,Genève,23.03.22 08:17,23.03.22 08:20
18461,Allaman,23.03.22 08:48,23.03.22 08:49
18461,Coppet,23.03.22 08:29,23.03.22 08:30
18461,Gland,23.03.22 08:39,23.03.22 08:40
18461,Lausanne,23.03.22 09:08,23.03.22 09:11
18461,Villeneuve VD,23.03.22 09:35,23.03.22 09:36
18461,Morges,23.03.22 08:54,23.03.22 08:55
18461,Renens VD,23.03.22 09:01,23.03.22 09:02
18461,Vevey,23.03.22 09:25,23.03.22 09:26
18461,Aigle,23.03.22 09:42,23.03.22 09:43
18461,Bex,23.03.22 09:48,23.03.22 09:49
18461,St-Maurice,23.03.22 09:53,
18462,Gland,23.03.22 11:20,23.03.22 11:21
18462,Lausanne,23.03.22 10:49,23.03.22 10:51
18462,Renens VD,23.03.22 10:57,23.03.22 10:58
18462,Morges,23.03.22 11:04,23.03.22 11:05
18462,Coppet,23.03.22 11:30,23.03.22 11:31
18462,Genève-Eaux-Vives,23.03.22 11:54,23.03.22 11:56
18462,Villeneuve VD,23.03.22 10:21,23.03.22 10:22
18462,Montreux,23.03.22 10:26,23.03.22 10:27
18462,Allaman,23.03.22 11:10,23.03.22 11:11
18462,St-Maurice,,23.03.22 10:04
18462,Bex,23.03.22 10:07,23.03.22 10:08
18462,Lancy-Pont-Rouge,23.03.22 11:47,23.03.22 11:48
18462,Aigle,23.03.22 10:14,23.03.22 10:15
18462,Vevey,23.03.22 10:32,23.03.22 10:33
18462,Rolle,23.03.22 11:14,23.03.22 11:15
18462,Nyon,23.03.22 11:24,23.03.22 11:25
18462,Genève,23.03.22 11:40,23.03.22 11:42
18463,Genève,23.03.22 09:17,23.03.22 09:20
18463,Montreux,23.03.22 10:31,23.03.22 10:32
18463,Lancy-Pont-Rouge,23.03.22 09:11,23.03.22 09:12
18463,Nyon,23.03.22 09:35,23.03.22 09:36
18463,Allaman,23.03.22 09:48,23.03.22 09:49
18463,Renens VD,23.03.22 10:01,23.03.22 10:02
18463,Vevey,23.03.22 10:25,23.03.22 10:26
18463,Aigle,23.03.22 10:42,23.03.22 10:43
18463,Gland,23.03.22 09:39,23.03.22 09:40
18463,Morges,23.03.22 09:54,23.03.22 09:55
18463,Lausanne,23.03.22 10:08,23.03.22 10:11
18463,Villeneuve VD,23.03.22 10:35,23.03.22 10:36
18463,Rolle,23.03.22 09:44,23.03.22 09:45
18463,Bex,23.03.22 10:48,23.03.22 10:49
18463,St-Maurice,23.03.22 10:53,
18463,Genève-Eaux-Vives,23.03.22 09:04,23.03.22 09:05
18463,Coppet,23.03.22 09:29,23.03.22 09:30
18464,Morges,23.03.22 12:04,23.03.22 12:05
18464,Lausanne,23.03.22 11:49,23.03.22 11:51
18464,Genève,23.03.22 12:40,23.03.22 12:42
18464,Aigle,23.03.22 11:17,23.03.22 11:18
18464,Montreux,23.03.22 11:27,23.03.22 11:28
18464,Rolle,23.03.22 12:14,23.03.22 12:15
18464,Coppet,23.03.22 12:30,23.03.22 12:31
18464,St-Maurice,,23.03.22 11:01
18464,Bex,23.03.22 11:05,23.03.22 11:11
18464,Vevey,23.03.22 11:32,23.03.22 11:33
18464,Gland,23.03.22 12:20,23.03.22 12:21
18464,Nyon,23.03.22 12:24,23.03.22 12:25
18464,Genève-Eaux-Vives,23.03.22 12:54,23.03.22 12:56
18464,Renens VD,23.03.22 11:57,23.03.22 11:58
18464,Allaman,23.03.22 12:10,23.03.22 12:11
18464,Lancy-Pont-Rouge,23.03.22 12:47,23.03.22 12:48
18465,Allaman,23.03.22 10:49,23.03.22 10:49
18465,Lausanne,23.03.22 11:08,23.03.22 11:11
18465,Bex,23.03.22 11:48,23.03.22 11:49
18465,Coppet,23.03.22 10:29,23.03.22 10:30
18465,Nyon,23.03.22 10:35,23.03.22 10:36
18465,Rolle,23.03.22 10:44,23.03.22 10:45
18465,Montreux,23.03.22 11:31,23.03.22 11:32
18465,Genève-Eaux-Vives,23.03.22 10:04,23.03.22 10:05
18465,Renens VD,23.03.22 11:01,23.03.22 11:02
18465,Villeneuve VD,23.03.22 11:35,23.03.22 11:36
18465,Genève,23.03.22 10:17,23.03.22 10:20
18465,Gland,23.03.22 10:39,23.03.22 10:40
18465,Vevey,23.03.22 11:25,23.03.22 11:26
18465,Aigle,23.03.22 11:42,23.03.22 11:43
18465,Lancy-Pont-Rouge,23.03.22 10:11,23.03.22 10:12
18465,Morges,23.03.22 10:55,23.03.22 10:56
18465,St-Maurice,23.03.22 11:53,
18466,St-Maurice,,23.03.22 12:04
18466,Gland,23.03.22 13:20,23.03.22 13:21
18466,Coppet,23.03.22 13:30,23.03.22 13:31
18466,Aigle,23.03.22 12:14,23.03.22 12:15
18466,Morges,23.03.22 13:04,23.03.22 13:05
18466,Rolle,23.03.22 13:14,23.03.22 13:15
18466,Lancy-Pont-Rouge,23.03.22 13:47,23.03.22 13:48
18466,Genève-Eaux-Vives,23.03.22 13:54,23.03.22 13:56
18466,Villeneuve VD,23.03.22 12:21,23.03.22 12:22
18466,Vevey,23.03.22 12:32,23.03.22 12:33
18466,Lausanne,23.03.22 12:49,23.03.22 12:51
18466,Renens VD,23.03.22 12:57,23.03.22 12:58
18466,Nyon,23.03.22 13:24,23.03.22 13:25
18466,Allaman,23.03.22 13:10,23.03.22 13:11
18466,Genève,23.03.22 13:40,23.03.22 13:42
18466,Bex,23.03.22 12:07,23.03.22 12:08
18466,Montreux,23.03.22 12:26,23.03.22 12:27
18467,Bex,23.03.22 12:48,23.03.22 12:49
18467,Rolle,23.03.22 11:44,23.03.22 11:45
18467,St-Maurice,23.03.22 12:53,
18467,Genève-Eaux-Vives,23.03.22 11:04,23.03.22 11:05
18467,Lancy-Pont-Rouge,23.03.22 11:11,23.03.22 11:12
18467,Allaman,23.03.22 11:48,23.03.22 11:49
18467,Morges,23.03.22 11:54,23.03.22 11:55
18467,Villeneuve VD,23.03.22 12:35,23.03.22 12:36
18467,Nyon,23.03.22 11:35,23.03.22 11:36
18467,Vevey,23.03.22 12:25,23.03.22 12:26
18467,Aigle,23.03.22 12:42,23.03.22 12:43
18467,Genève,23.03.22 11:17,23.03.22 11:20
18467,Coppet,23.03.22 11:29,23.03.22 11:30
18467,Gland,23.03.22 11:39,23.03.22 11:40
18467,Renens VD,23.03.22 12:01,23.03.22 12:02
18467,Lausanne,23.03.22 12:08,23.03.22 12:11
18467,Montreux,23.03.22 12:31,23.03.22 12:32
18468,Villeneuve VD,23.03.22 13:21,23.03.22 13:22
18468,Morges,23.03.22 14:04,23.03.22 14:05
18468,St-Maurice,,23.03.22 13:04
18468,Vevey,23.03.22 13:32,23.03.22 13:33
18468,Allaman,23.03.22 14:10,23.03.22 14:11
18468,Rolle,23.03.22 14:14,23.03.22 14:15
18468,Genève-Eaux-Vives,23.03.22 14:54,23.03.22 14:56
18468,Nyon,23.03.22 14:24,23.03.22 14:25
18468,Lancy-Pont-Rouge,23.03.22 14:47,23.03.22 14:48
18468,Aigle,23.03.22 13:14,23.03.22 13:15
18468,Bex,23.03.22 13:07,23.03.22 13:08
18468,Montreux,23.03.22 13:26,23.03.22 13:27
18468,Lausanne,23.03.22 13:49,23.03.22 13:51
18468,Renens VD,23.03.22 13:57,23.03.22 13:58
18468,Gland,23.03.22 14:20,23.03.22 14:21
18468,Coppet,23.03.22 14:30,23.03.22 14:31
18468,Genève,23.03.22 14:40,23.03.22 14:42
18469,Genève,23.03.22 12:17,23.03.22 12:20
18469,Rolle,23.03.22 12:44,23.03.22 12:45
18469,Allaman,23.03.22 12:49,23.03.22 12:49
18469,Lausanne,23.03.22 13:08,23.03.22 13:11
18469,Renens VD,23.03.22 13:01,23.03.22 13:02
18469,Genève-Eaux-Vives,23.03.22 12:04,23.03.22 12:05
18469,Aigle,23.03.22 13:42,23.03.22 13:43
18469,St-Maurice,23.03.22 13:53,
18469,Coppet,23.03.22 12:29,23.03.22 12:30
18469,Vevey,23.03.22 13:25,23.03.22 13:26
18469,Montreux,23.03.22 13:31,23.03.22 13:32
18469,Lancy-Pont-Rouge,23.03.22 12:11,23.03.22 12:12
18469,Nyon,23.03.22 12:35,23.03.22 12:36
18469,Gland,23.03.22 12:39,23.03.22 12:40
18469,Morges,23.03.22 12:55,23.03.22 12:56
18469,Villeneuve VD,23.03.22 13:35,23.03.22 13:36
18469,Bex,23.03.22 13:48,23.03.22 13:49
18470,Montreux,23.03.22 14:26,23.03.22 14:27
18470,Vevey,23.03.22 14:32,23.03.22 14:33
18470,Nyon,23.03.22 15:24,23.03.22 15:25
18470,Coppet,23.03.22 15:30,23.03.22 15:31
18470,Genève-Eaux-Vives,23.03.22 15:54,23.03.22 15:56
18470,Bex,23.03.22 14:07,23.03.22 14:08
18470,Lausanne,23.03.22 14:49,23.03.22 14:51
18470,Villeneuve VD,23.03.22 14:21,23.03.22 14:22
18470,Morges,23.03.22 15:04,23.03.22 15:05
18470,Allaman,23.03.22 15:10,23.03.22 15:11
18470,Rolle,23.03.22 15:14,23.03.22 15:15
18470,St-Maurice,,23.03.22 14:04
18470,Aigle,23.03.22 14:14,23.03.22 14:15
18470,Renens VD,23.03.22 14:57,23.03.22 14:58
18470,Gland,23.03.22 15:20,23.03.22 15:21
18470,Genève,23.03.22 15:40,23.03.22 15:42
18470,Lancy-Pont-Rouge,23.03.22 15:47,23.03.22 15:48
18471,Lancy-Pont-Rouge,23.03.22 13:11,23.03.22 13:12
18471,Rolle,23.03.22 13:44,23.03.22 13:45
18471,Morges,23.03.22 13:54,23.03.22 13:55
18471,Renens VD,23.03.22 14:01,23.03.22 14:02
18471,Lausanne,23.03.22 14:08,23.03.22 14:11
18471,Aigle,23.03.22 14:41,23.03.22 14:42
18471,Gland,23.03.22 13:39,23.03.22 13:40
18471,Allaman,23.03.22 13:48,23.03.22 13:49
18471,Montreux,23.03.22 14:31,23.03.22 14:32
18471,St-Maurice,23.03.22 14:53,
18471,Genève,23.03.22 13:17,23.03.22 13:20
18471,Coppet,23.03.22 13:29,23.03.22 13:30
18471,Vevey,23.03.22 14:25,23.03.22 14:26
18471,Bex,23.03.22 14:47,23.03.22 14:48
18471,Genève-Eaux-Vives,23.03.22 13:04,23.03.22 13:05
18471,Nyon,23.03.22 13:35,23.03.22 13:36
18472,Lausanne,23.03.22 15:49,23.03.22 15:51
18472,Allaman,23.03.22 16:10,23.03.22 16:11
18472,Genève,23.03.22 16:40,23.03.22 16:42
18472,Bex,23.03.22 15:07,23.03.22 15:08
18472,Renens VD,23.03.22 15:57,23.03.22 15:58
18472,Rolle,23.03.22 16:14,23.03.22 16:15
18472,Lancy-Pont-Rouge,23.03.22 16:47,23.03.22 16:48
18472,Villeneuve VD,23.03.22 15:21,23.03.22 15:22
18472,Vevey,23.03.22 15:32,23.03.22 15:33
18472,Morges,23.03.22 16:04,23.03.22 16:05
18472,Genève-Eaux-Vives,23.03.22 16:54,23.03.22 16:56
18472,Montreux,23.03.22 15:26,23.03.22 15:27
18472,Nyon,23.03.22 16:24,23.03.22 16:25
18472,St-Maurice,,23.03.22 15:04
18472,Aigle,23.03.22 15:14,23.03.22 15:15
18472,Gland,23.03.22 16:20,23.03.22 16:21
18472,Coppet,23.03.22 16:30,23.03.22 16:31
18473,Genève,23.03.22 14:17,23.03.22 14:20
18473,Renens VD,23.03.22 15:01,23.03.22 15:02
18473,St-Maurice,23.03.22 15:53,
18473,Genève-Eaux-Vives,23.03.22 14:04,23.03.22 14:05
18473,Lancy-Pont-Rouge,23.03.22 14:11,23.03.22 14:12
18473,Allaman,23.03.22 14:49,23.03.22 14:49
18473,Vevey,23.03.22 15:25,23.03.22 15:26
18473,Aigle,23.03.22 15:42,23.03.22 15:43
18473,Bex,23.03.22 15:48,23.03.22 15:49
18473,Nyon,23.03.22 14:35,23.03.22 14:36
18473,Coppet,23.03.22 14:29,23.03.22 14:30
18473,Morges,23.03.22 14:55,23.03.22 14:56
18473,Gland,23.03.22 14:39,23.03.22 14:40
18473,Rolle,23.03.22 14:44,23.03.22 14:45
18473,Lausanne,23.03.22 15:08,23.03.22 15:11
18473,Montreux,23.03.22 15:31,23.03.22 15:32
18473,Villeneuve VD,23.03.22 15:35,23.03.22 15:36
18474,Vevey,23.03.22 16:32,23.03.22 16:33
18474,Morges,23.03.22 17:04,23.03.22 17:05
18474,Genève-Eaux-Vives,23.03.22 17:54,23.03.22 17:56
18474,Rolle,23.03.22 17:14,23.03.22 17:15
18474,Nyon,23.03.22 17:24,23.03.22 17:25
18474,Lancy-Pont-Rouge,23.03.22 17:47,23.03.22 17:48
18474,Aigle,23.03.22 16:17,23.03.22 16:18
18474,Montreux,23.03.22 16:27,23.03.22 16:28
18474,Renens VD,23.03.22 16:57,23.03.22 16:58
18474,St-Maurice,,23.03.22 16:01
18474,Bex,23.03.22 16:05,23.03.22 16:11
18474,Allaman,23.03.22 17:10,23.03.22 17:11
18474,Coppet,23.03.22 17:30,23.03.22 17:31
18474,Genève,23.03.22 17:40,23.03.22 17:42
18474,Lausanne,23.03.22 16:49,23.03.22 16:51
18474,Gland,23.03.22 17:20,23.03.22 17:21
18475,Gland,23.03.22 15:39,23.03.22 15:40
18475,Morges,23.03.22 15:54,23.03.22 15:55
18475,Vevey,23.03.22 16:25,23.03.22 16:26
18475,St-Maurice,23.03.22 16:53,
18475,Allaman,23.03.22 15:48,23.03.22 15:49
18475,Genève,23.03.22 15:17,23.03.22 15:20
18475,Coppet,23.03.22 15:29,23.03.22 15:30
18475,Renens VD,23.03.22 16:01,23.03.22 16:02
18475,Lausanne,23.03.22 16:08,23.03.22 16:11
18475,Villeneuve VD,23.03.22 16:35,23.03.22 16:36
18475,Bex,23.03.22 16:48,23.03.22 16:49
18475,Lancy-Pont-Rouge,23.03.22 15:11,23.03.22 15:12
18475,Nyon,23.03.22 15:35,23.03.22 15:36
18475,Rolle,23.03.22 15:44,23.03.22 15:45
18475,Aigle,23.03.22 16:42,23.03.22 16:43
18475,Genève-Eaux-Vives,23.03.22 15:04,23.03.22 15:05
18475,Montreux,23.03.22 16:31,23.03.22 16:32
18476,Vevey,23.03.22 17:32,23.03.22 17:33
18476,Renens VD,23.03.22 17:57,23.03.22 17:58
18476,Lancy-Pont-Rouge,23.03.22 18:47,23.03.22 18:48
18476,Aigle,23.03.22 17:14,23.03.22 17:15
18476,Morges,23.03.22 18:04,23.03.22 18:05
18476,Allaman,23.03.22 18:10,23.03.22 18:11
18476,Coppet,23.03.22 18:30,23.03.22 18:31
18476,Bex,23.03.22 17:07,23.03.22 17:08
18476,Gland,23.03.22 18:20,23.03.22 18:21
18476,Villeneuve VD,23.03.22 17:21,23.03.22 17:22
18476,St-Maurice,,23.03.22 17:04
18476,Montreux,23.03.22 17:26,23.03.22 17:27
18476,Lausanne,23.03.22 17:49,23.03.22 17:51
18476,Rolle,23.03.22 18:14,23.03.22 18:15
18476,Nyon,23.03.22 18:24,23.03.22 18:25
18476,Genève,23.03.22 18:40,23.03.22 18:42
18476,Genève-Eaux-Vives,23.03.22 18:54,23.03.22 18:56
18477,Gland,23.03.22 16:39,23.03.22 16:40
18477,Genève-Eaux-Vives,23.03.22 16:04,23.03.22 16:05
18477,Morges,23.03.22 16:54,23.03.22 16:55
18477,Lausanne,23.03.22 17:08,23.03.22 17:11
18477,Bex,23.03.22 17:48,23.03.22 17:49
18477,St-Maurice,23.03.22 17:53,23.03.22 17:53
18477,Lancy-Pont-Rouge,23.03.22 16:11,23.03.22 16:12
18477,Genève,23.03.22 16:17,23.03.22 16:20
18477,Coppet,23.03.22 16:29,23.03.22 16:30
18477,Allaman,23.03.22 16:48,23.03.22 16:49
18477,Renens VD,23.03.22 17:01,23.03.22 17:02
18477,Villeneuve VD,23.03.22 17:35,23.03.22 17:36
18477,Martigny,23.03.22 18:03,23.03.22 18:04
18477,Sion,23.03.22 18:16,
18477,Rolle,23.03.22 16:44,23.03.22 16:45
18477,Vevey,23.03.22 17:25,23.03.22 17:26
18477,Montreux,23.03.22 17:31,23.03.22 17:32
18477,Nyon,23.03.22 16:35,23.03.22 16:36
18477,Aigle,23.03.22 17:42,23.03.22 17:43
18478,Aigle,23.03.22 18:14,23.03.22 18:15
18478,Villeneuve VD,23.03.22 18:21,23.03.22 18:22
